"","DiBAC","TMRM","Hours"
"1",0.731007021325179,0.865624559377611,0
"2",0.513058662576283,0.959541124687844,0.166666666666667
"3",0.455908790744647,0.987818511164488,0.333333333333333
"4",0.436151553948274,1.00233650825839,0.5
"5",0.42909202679691,1.00561057165326,0.666666666666667
"6",0.383324582177479,1.0206787126257,0.833333333333333
"7",0.364058769340227,1.03768866090107,1
"8",0.32199021510365,1.05376124666771,1.16666666666667
"9",0.285247699997974,1.06922017435942,1.33333333333333
"10",0.272060161745863,1.07942061300562,1.5
"11",0.258000754166937,1.08478873791815,1.66666666666667
"12",0.257219835229532,1.08506388349005,1.83333333333333
"13",0.264695465472419,1.09034645638179,2
"14",0.250551203651361,1.09513586797491,2.16666666666667
"15",0.253245553300065,1.09560702434255,2.33333333333333
"16",0.252496638860317,1.09777551329331,2.5
"17",0.2748624401346,1.09840208903704,2.66666666666667
"18",0.262827286908056,1.09647875112921,2.83333333333333
"19",0.272786729488539,1.09318207022574,3
"20",0.295975040407695,1.09105129064566,3.16666666666667
"21",0.304164558936671,1.08449818243704,3.33333333333333
"22",0.308255530557887,1.08130403479627,3.5
"23",0.322583025559984,1.07888450559516,3.66666666666667
"24",0.333305015276455,1.0757359304527,3.83333333333333
"25",0.344627103146111,1.07313868071294,4
"26",0.35082847114207,1.07144357499075,4.16666666666667
"27",0.351592574892491,1.07099279853311,4.33333333333333
"28",0.345052792447445,1.07731976386878,4.5
"29",0.343837584091735,1.07466034014012,4.66666666666667
"30",0.351882194296828,1.07940559290494,4.83333333333333
"31",0.335869598961066,1.08213794585631,5
"32",0.320281729144789,1.08415200741969,5.16666666666667
"33",0.333402377598234,1.08364667653682,5.33333333333333
"34",0.325868742934449,1.08807777608153,5.5
"35",0.331727766207652,1.09046439717217,5.66666666666667
"36",2.05463070789685,0.660227351297156,5.83333333333333
"37",2.51677713804616,0.552468521596171,6
"38",2.74924775162279,0.515247465655534,6.16666666666667
"39",2.86695793427655,0.494600327557473,6.33333333333333
"40",2.97083346397802,0.480152186400776,6.5
"41",3.05268852825968,0.471760129194289,6.66666666666667
"42",3.12714192023954,0.462856387946023,6.83333333333333
"43",3.18869467928742,0.458028695654133,7
"44",3.21161863348475,0.461366927412771,7.16666666666667
"45",3.20319500421594,0.460606704737855,7.33333333333333
"46",3.22062965325476,0.463213916975152,7.5
"47",3.20872548451066,0.464514710839617,7.66666666666667
"48",3.1777092191558,0.46745097998455,7.83333333333333
"49",3.15950113489325,0.473925713600105,8
"50",3.11691805988865,0.477603155660232,8.16666666666667
"51",3.10260738828683,0.485236191830391,8.33333333333333
"52",3.04740729518017,0.487902118024526,8.5
"53",3.02899976359548,0.491370957683141,8.66666666666667
"54",2.97657285570755,0.494652684272762,8.83333333333333
"55",2.96868741220835,0.495578912817014,9
"56",2.9415512818051,0.498071835532535,9.16666666666667
"57",2.92753378071873,0.499232291485565,9.33333333333333
"58",2.89849080879788,0.503943138609956,9.5
"59",2.88145101613021,0.505693442527302,9.66666666666667
"60",2.89578088479154,0.504422928345514,9.83333333333333
"61",2.86284106251826,0.505467753888834,10
"62",2.86546472240508,0.50815961035838,10.1666666666667
"63",2.84930245500037,0.509816542077948,10.3333333333333
"64",2.84922061420094,0.511973801445974,10.5
"65",2.82487547029624,0.512129116167236,10.6666666666667
"66",2.79397471485235,0.515306726062931,10.8333333333333
"67",2.77238027682994,0.515790020142067,11
"68",2.76957958790883,0.516361166225222,11.1666666666667
"69",2.72355824265746,0.523251711088232,11.3333333333333
"70",2.69688719586512,0.526455431758219,11.5
"71",2.68337035042501,0.525410406622241,11.6666666666667
"72",2.67426290980407,0.5285804593389,11.8333333333333
"73",2.66088918597679,0.527693967433614,12
"74",2.63480779534543,0.532029331051812,12.1666666666667
"75",2.6184743321039,0.532184518962489,12.3333333333333
"76",2.60218965802272,0.537399218873794,12.5
"77",2.57125222823787,0.540480132046573,12.6666666666667
"78",2.55278611349739,0.546094611001501,12.8333333333333
"79",2.51034622936751,0.548987386903597,13
"80",2.51252296965921,0.55337479225194,13.1666666666667
"81",2.47378559040076,0.5595476049565,13.3333333333333
"82",2.45118598007404,0.562948529024262,13.5
"83",2.44376757006044,0.566355890791321,13.6666666666667
"84",2.40322816246666,0.571312669936592,13.8333333333333
"85",2.39367911187738,0.575968582544214,14
"86",2.35904598241372,0.580941963180075,14.1666666666667
"87",0.800773885392385,0.887633310641462,14.3333333333333
"88",0.466398632467067,1.03044890062862,14.5
"89",0.337319095317942,1.09227164003836,14.6666666666667
"90",0.263760569687628,1.11984462467008,14.8333333333333
"91",0.253182573792972,1.13702272079511,15
"92",0.210067879901478,1.15000635180379,15.1666666666667
"93",0.186560589902665,1.15731137708354,15.3333333333333
"94",0.177752432371047,1.16861334773584,15.5
"95",0.152270084538154,1.17757227542094,15.6666666666667
"96",0.112470484123037,1.19623788901111,15.8333333333333
"97",0.0842172554687833,1.20667323070877,16
"98",0.0788863081846667,1.21490367134185,16.1666666666667
"99",0.0609840879918444,1.22743667315813,16.3333333333333
"100",0.0245672022081057,1.23470450602654,16.5
"101",0.018314441295943,1.24104909671426,16.6666666666667
"102",0.0146108974963805,1.25191705074263,16.8333333333333
"103",-0.0138394435583643,1.25844817515537,17
"104",-0.0330775225966043,1.26341316496661,17.1666666666667
"105",-0.0407224211126117,1.26642759735364,17.3333333333333
"106",-0.0401047212519299,1.27189298861606,17.5
"107",-0.0485208750203568,1.2749016901388,17.6666666666667
"108",-0.0504912935354236,1.27774948362422,17.8333333333333
"109",-0.0544309284737967,1.28252430923671,18
"110",-0.0580099854117455,1.28468055548093,18.1666666666667
"111",-0.0502517346450752,1.28296672674249,18.3333333333333
"112",-0.087503568891461,1.28471668278127,18.5
"113",-0.055278684374585,1.2814756110166,18.6666666666667
"114",-0.0565028391566411,1.28477869808683,18.8333333333333
"115",-0.0852078896748231,1.28642220523548,19
"116",-0.0784855361431974,1.28890657844303,19.1666666666667
"117",-0.0779448464038984,1.28481776982077,19.3333333333333
"118",-0.0271390462809075,1.27555980157253,19.5
"119",-0.0344692423003023,1.27756585240282,19.6666666666667
"120",-0.0269569541430508,1.27286936985087,19.8333333333333
"121",-0.0267646665362046,1.27038088040256,20
"122",-0.018244724415936,1.26501992183987,20.1666666666667
"123",0.0145612079316566,1.25911913079538,20.3333333333333
"124",0.0369069176264501,1.24754061061819,20.5
"125",0.0411715667431824,1.2481013607642,20.6666666666667
"126",0.0390427210918509,1.24293089348393,20.8333333333333
"127",0.0587175629937982,1.23811575086783,21
"128",0.0663979337590008,1.23611877656207,21.1666666666667
"129",0.0730430388593303,1.23486908578711,21.3333333333333
"130",0.0750776741553354,1.23297838089325,21.5
"131",0.099416622126593,1.23222805731058,21.6666666666667
"132",0.0645264482778423,1.23321214401032,21.8333333333333
"133",0.0753343170668703,1.22956058125907,22
"134",0.0818827853173547,1.23111965484601,22.1666666666667
"135",0.0535616479184064,1.23422763924926,22.3333333333333
"136",0.0596738545649018,1.23911022208662,22.5
"137",0.069131007409516,1.23452322779623,22.6666666666667
"138",0.0904384156857407,1.22898443228172,22.8333333333333
"139",0.0942469358312108,1.22790974975768,23
"140",0.103633822698488,1.22492213532017,23.1666666666667
"141",0.106010949454296,1.22210118091936,23.3333333333333
"142",0.0998171567448806,1.22363147371446,23.5
"143",0.123916368564455,1.21750296744367,23.6666666666667
"144",0.13313687617526,1.21436843984717,23.8333333333333
"145",0.122617053749541,1.21695592702228,24
"146",0.140794559818416,1.21491324266996,24.1666666666667
"147",0.112284663612737,1.21365275575188,24.3333333333333
"148",0.126484935358017,1.2134361640926,24.5
"149",0.12059986521069,1.21557134438669,24.6666666666667
"150",0.109229489440401,1.21658243857139,24.8333333333333
"151",0.12998767712223,1.21543576614572,25
"152",0.130374664732745,1.21365514061572,25.1666666666667
"153",0.12594916198523,1.21494606624004,25.3333333333333
"154",0.0886947157696941,1.22136714316169,25.5
"155",0.0990497542909598,1.22008119895624,25.6666666666667
"156",0.097361609990302,1.22064858775509,25.8333333333333
"157",0.102833568177818,1.22072115768113,26
"158",0.107596214020782,1.2166623331904,26.1666666666667
"159",0.0930304091709811,1.22002907234549,26.3333333333333
"160",0.116754324414886,1.22126532713143,26.5
"161",1.15798528685675,0.97830902544583,26.6666666666667
"162",2.12305405680142,0.711984434843639,26.8333333333333
"163",2.53078065890031,0.618095717999406,27
"164",2.76832034469793,0.580366386742297,27.1666666666667
"165",2.88791284808531,0.564414781137457,27.3333333333333
"166",2.93858172252891,0.555593288519941,27.5
"167",3.00405840363378,0.548828115496199,27.6666666666667
"168",3.05626376991011,0.53958401531571,27.8333333333333
"169",3.08018209168359,0.535225179408231,28
"170",3.12684962659087,0.529484040053515,28.1666666666667
"171",3.11824601589364,0.523269771771837,28.3333333333333
"172",3.15628121199854,0.521450485791754,28.5
"173",3.13478451313158,0.52213799127538,28.6666666666667
"174",3.10958261994886,0.520121904144819,28.8333333333333
"175",3.12703917780251,0.520486780362889,29
"176",3.0764349357111,0.52460616523964,29.1666666666667
"177",3.07082579710768,0.520714454679881,29.3333333333333
"178",3.05863149360184,0.523195387629589,29.5
"179",3.02954851811224,0.526799024551224,29.6666666666667
"180",3.01627792054235,0.530001731757182,29.8333333333333
"181",2.96094050849605,0.530734916095047,30
"182",2.94597365955495,0.534187006317388,30.1666666666667
"183",2.91526282627196,0.538764987828769,30.3333333333333
"184",2.92505083470571,0.539786699018588,30.5
"185",2.89978133446569,0.541784085288649,30.6666666666667
"186",2.84935561697442,0.548022660866078,30.8333333333333
"187",2.82484646747249,0.549180077447679,31
"188",2.81294732309436,0.549006103795892,31.1666666666667
"189",2.78373552899593,0.553364222130709,31.3333333333333
"190",2.76263024927287,0.556294591330565,31.5
"191",2.73605195600758,0.563224629268588,31.6666666666667
"192",2.73872502841163,0.562487203240266,31.8333333333333
"193",2.71325480949582,0.563342656300457,32
"194",2.69160713668199,0.567809239035366,32.1666666666667
"195",2.67369130610391,0.56999723232056,32.3333333333333
"196",2.63251905628967,0.574856122140887,32.5
"197",2.61417057038289,0.577605340601458,32.6666666666667
"198",2.60288182762641,0.579288773584296,32.8333333333333
"199",2.57294656491647,0.581753960164322,33
"200",2.57819461604645,0.57975301756349,33.1666666666667
"201",2.56031680863814,0.584268423519114,33.3333333333333
"202",2.50860639512105,0.589147514111438,33.5
"203",2.51927178208071,0.586924375797616,33.6666666666667
"204",2.51184441742747,0.591256372280262,33.8333333333333
"205",2.4663997659486,0.595558385311817,34
"206",2.42767890840305,0.595603874290397,34.1666666666667
"207",2.4381843280386,0.596037109596152,34.3333333333333
"208",2.39466061329571,0.601863811028876,34.5
"209",0.572868881506788,0.985374251625458,34.6666666666667
"210",0.299938159530821,1.11665304103115,34.8333333333333
"211",0.172790987202706,1.17629111202106,35
"212",0.106491366784024,1.20453912660356,35.1666666666667
"213",0.0588129425877007,1.22410465735038,35.3333333333333
"214",0.0322103363240544,1.23511855402432,35.5
"215",-0.013501283845785,1.24956069927745,35.6666666666667
"216",-0.0367383898096916,1.26473613284284,35.8333333333333
"217",-0.0564844450442322,1.2763270329346,36
"218",-0.0884459730298172,1.29029442253868,36.1666666666667
"219",-0.113513635861872,1.30652246995162,36.3333333333333
"220",-0.14366846566883,1.31990924645904,36.5
"221",-0.17799791924737,1.33499069592947,36.6666666666667
"222",-0.195971546460715,1.34406276348496,36.8333333333333
"223",-0.226404481898498,1.35445994157744,37
"224",-0.237154853410743,1.3630286414326,37.1666666666667
"225",-0.252712028820586,1.36675266877463,37.3333333333333
"226",-0.249514001869619,1.372792192824,37.5
"227",-0.263972827663539,1.37670358719642,37.6666666666667
"228",-0.283346491765654,1.37929789250258,37.8333333333333
"229",-0.269486060773439,1.37738776781469,38
"230",-0.273775169625574,1.37775939909874,38.1666666666667
"231",-0.270056281564995,1.37679851095267,38.3333333333333
"232",-0.264254678093403,1.37836267163397,38.5
"233",-0.252499619109961,1.37347873751123,38.6666666666667
"234",-0.234458714722092,1.37518494566535,38.8333333333333
"235",-0.242156509933455,1.37242879368123,39
"236",-0.233957782028329,1.36920666702145,39.1666666666667
"237",-0.232465548036399,1.36381429957934,39.3333333333333
"238",-0.224833534433704,1.36117436910723,39.5
"239",-0.21250527995359,1.35756832618666,39.6666666666667
"240",-0.206441477420484,1.35472273842708,39.8333333333333
"241",-0.202477513057163,1.35593980624528,40
"242",-0.170246017035593,1.34763454700969,40.1666666666667
"243",-0.195775921412783,1.3476226635998,40.3333333333333
"244",-0.202655976608738,1.34783954007257,40.5
"245",-0.190711812509191,1.34260808032755,40.6666666666667
"246",-0.187979231905097,1.34257705119946,40.8333333333333
"247",-0.164740660899625,1.33577434862347,41
"248",-0.153239585907684,1.33672230768265,41.1666666666667
"249",-0.156171937832302,1.33043502597809,41.3333333333333
"250",-0.150312144465178,1.32748432987609,41.5
"251",-0.13220512858586,1.31979487137621,41.6666666666667
"252",-0.131661356141982,1.31749883605266,41.8333333333333
"253",-0.114674521218246,1.3159590232362,42
"254",-0.0941950789507106,1.31023579472747,42.1666666666667
"255",-0.108188521775234,1.30305677568014,42.3333333333333
"256",-0.0729268654117264,1.30029981016487,42.5
"257",-0.0663947275151004,1.29508085714501,42.6666666666667
"258",-0.0470618535022456,1.28664090666211,42.8333333333333
"259",-0.0417949680487244,1.28564273082664,43
"260",-0.0234173525632497,1.28016448428006,43.1666666666667
"261",-0.0248424502333022,1.27507948413997,43.3333333333333
"262",-0.0111770737674283,1.27213961639407,43.5
"263",-0.00624709309944144,1.26808920352284,43.6666666666667
"264",0.00974999714056088,1.26536459728594,43.8333333333333
"265",0.027906965534407,1.25976655108104,44
"266",0.00046271361495032,1.26119420561839,44.1666666666667
"267",0.00896513971619078,1.26005173397386,44.3333333333333
"268",0.01688502242086,1.25618678835576,44.5
"269",0.00697403678904904,1.25619268830084,44.6666666666667
"270",0.0104196745367356,1.25564437073703,44.8333333333333
"271",0.0264980820054551,1.25531756250587,45
"272",0.017605330852614,1.25219227011725,45.1666666666667
"273",0.0268187256990062,1.25064857354612,45.3333333333333
"274",0.025436190731568,1.25301861428126,45.5
"275",0.0287233790319989,1.25248044977109,45.6666666666667
"276",0.0197995871633491,1.25236118854743,45.8333333333333
"277",0.00797772174081118,1.25293074114214,46
"278",0.0137074333587578,1.2576363632837,46.1666666666667
"279",-0.019870116977222,1.25817166824089,46.3333333333333
"280",-0.00928203949743578,1.25819554141658,46.5
"281",-0.014104656062581,1.26012195090882,46.6666666666667
"282",-0.00932511755746362,1.26033343399842,46.8333333333333
"283",-0.00164226513356457,1.26058961367054,47
"284",-0.0208326185794674,1.26964847806331,47.1666666666667
"285",-0.0272912082218501,1.26719335027953,47.3333333333333
"286",1.19758948643616,0.963329665741265,47.5
"287",2.04660529352466,0.726232870645134,47.6666666666667
"288",2.39001370390484,0.636552172340067,47.8333333333333
"289",2.62190818601727,0.599411929204417,48
"290",2.73097243591,0.582417388116511,48.1666666666667
"291",2.8076882312552,0.575189786690658,48.3333333333333
"292",2.84615175915488,0.56988992524754,48.5
"293",2.91153002258325,0.559286244803896,48.6666666666667
"294",2.92286169666271,0.552313441933357,48.8333333333333
"295",3.01290160963004,0.539164923174193,49
"296",3.03731428311688,0.530901458357724,49.1666666666667
"297",3.05059210145065,0.527212059084982,49.3333333333333
"298",3.06234326889801,0.523825330508872,49.5
"299",3.03774281448398,0.519553408645216,49.6666666666667
"300",3.02786457291946,0.519105872512541,49.8333333333333
"301",3.04738348577043,0.518601375275258,50
"302",3.02217791705055,0.520290771608465,50.1666666666667
"303",2.99632258292375,0.52060250877241,50.3333333333333
"304",2.97540662431572,0.525393630267127,50.5
"305",2.97223405961959,0.525368437678814,50.6666666666667
"306",2.95349139586272,0.527394436000154,50.8333333333333
"307",2.91835590740131,0.532020702637809,51
"308",2.89526102031697,0.536474219418023,51.1666666666667
"309",2.8762684718903,0.540005307208489,51.3333333333333
"310",2.84180572121866,0.544732534415274,51.5
"311",2.84608828782797,0.548481891213418,51.6666666666667
"312",2.79961162243685,0.550447024561036,51.8333333333333
"313",2.78385705757902,0.554039632173034,52
"314",2.76438247183072,0.558570689900731,52.1666666666667
"315",2.72256127365436,0.563799817789763,52.3333333333333
"316",2.6927607484392,0.569878329372907,52.5
"317",2.67180903232118,0.57238691425794,52.6666666666667
"318",2.64263203195089,0.574128194658609,52.8333333333333
"319",2.62868724797627,0.578932962472658,53
"320",2.58984947064234,0.582487470224991,53.1666666666667
"321",2.58123245967439,0.586240637315299,53.3333333333333
"322",2.54214119139538,0.594062518611804,53.5
"323",2.51244926289912,0.594105727721593,53.6666666666667
"324",2.4862484708207,0.599696956135656,53.8333333333333
"325",2.47383160908612,0.602335092506001,54
"326",2.45354063215122,0.606123837724329,54.1666666666667
"327",2.41269943749843,0.608723958775401,54.3333333333333
"328",2.39481034052884,0.615062322774587,54.5
"329",0.624924689598031,0.958054703185801,54.6666666666667
"330",0.21869752104624,1.14162306653413,54.8333333333333
"331",0.0324864674403001,1.221224188921,55
"332",-0.0437732576533252,1.25921034055818,55.1666666666667
"333",-0.0957966069380759,1.28481137439166,55.3333333333333
"334",-0.144005118046754,1.29797058361846,55.5
"335",-0.168309502386487,1.30696208125248,55.6666666666667
"336",-0.201604931129503,1.32016967020316,55.8333333333333
"337",-0.196691602484859,1.32917085591866,56
"338",-0.220602980541967,1.33681579731424,56.1666666666667
"339",-0.257498928942223,1.34577223446002,56.3333333333333
"340",-0.267275384864876,1.35222105757438,56.5
"341",-0.289865254031444,1.35943578190053,56.6666666666667
"342",-0.299388673317851,1.36522908945576,56.8333333333333
"343",-0.317237420409326,1.36795866671409,57
"344",-0.328422003864707,1.37768747396328,57.1666666666667
"345",-0.339186825117995,1.38219168186871,57.3333333333333
"346",-0.356470406308176,1.38997582124133,57.5
"347",-0.364613548073624,1.39839208808397,57.6666666666667
"348",-0.382751435620711,1.40421064123537,57.8333333333333
"349",-0.381777689079158,1.40696770100802,58
"350",-0.379691683177941,1.40845592496795,58.1666666666667
"351",-0.387579993382796,1.40979765813063,58.3333333333333
"352",-0.381249482779618,1.41066048787098,58.5
"353",-0.389306091591345,1.40709443487032,58.6666666666667
"354",-0.365171299523116,1.40308752563937,58.8333333333333
"355",-0.339499769098948,1.39787574902656,59
"356",-0.329100627687227,1.39337021131108,59.1666666666667
"357",-0.32884695948081,1.38926377733676,59.3333333333333
"358",-0.311941688309001,1.38610842633344,59.5
"359",-0.306307497137603,1.38356949870065,59.6666666666667
"360",-0.300570866443173,1.37644759808039,59.8333333333333
"361",-0.287848680636169,1.37434703511792,60
"362",-0.271284845569446,1.36804969495735,60.1666666666667
"363",-0.248322845891358,1.36568692556709,60.3333333333333
"364",-0.252515564416858,1.36403205230812,60.5
"365",-0.257936691996468,1.361817716443,60.6666666666667
"366",-0.25317804568905,1.35815195854032,60.8333333333333
"367",-0.245460291537547,1.35689543923686,61
"368",-0.256871064136839,1.35443010573181,61.1666666666667
"369",-0.266602708123694,1.35830309361554,61.3333333333333
"370",-0.237707350397645,1.35539129948625,61.5
"371",-0.239776009327873,1.35456152512162,61.6666666666667
"372",-0.258913305243678,1.35947616128877,61.8333333333333
"373",-0.255560590071086,1.36007846297039,62
"374",-0.261225583648377,1.35980328586596,62.1666666666667
"375",-0.266136522207192,1.36202686733639,62.3333333333333
"376",-0.249272633957227,1.35852412791881,62.5
"377",-0.271644661689246,1.36029308104968,62.6666666666667
"378",-0.262192463948729,1.35623765488682,62.8333333333333
"379",-0.246605195178334,1.35468397400261,63
"380",-0.239202752782622,1.34985834085176,63.1666666666667
"381",-0.239861788614266,1.35113077560567,63.3333333333333
"382",-0.223344823357492,1.34453479644882,63.5
"383",-0.220583182436569,1.34271793862343,63.6666666666667
"384",-0.223544555940429,1.34026382396346,63.8333333333333
"385",-0.208254997218329,1.34005509509158,64
"386",-0.199990002871411,1.33562665516697,64.1666666666667
"387",-0.198330002056614,1.33465925517865,64.3333333333333
"388",-0.191165722771559,1.33393230928765,64.5
"389",-0.188105909280211,1.3321965175482,64.6666666666667
"390",-0.171743670982647,1.32899042241181,64.8333333333333
"391",-0.176630828327113,1.32664732643677,65
"392",-0.172247063024115,1.3246871332585,65.1666666666667
"393",-0.168531858713996,1.32239385249288,65.3333333333333
"394",-0.138965929071799,1.31560440574725,65.5
"395",-0.124732636211731,1.31116158045533,65.6666666666667
"396",-0.138124701316134,1.30770780214693,65.8333333333333
"397",-0.115424554390186,1.30503878425396,66
"398",-0.132681279874736,1.30501114339651,66.1666666666667
"399",-0.129699947430737,1.30345258676891,66.3333333333333
"400",-0.117300432667146,1.30015600080327,66.5
"401",-0.0916654685844741,1.29595166642613,66.6666666666667
"402",-0.124779630447734,1.29968305033387,66.8333333333333
"403",-0.120706244107421,1.30165058899999,67
"404",-0.108463691438527,1.29870847325805,67.1666666666667
"405",-0.103614172216869,1.29605549796634,67.3333333333333
"406",-0.101731327912543,1.29619597308581,67.5
"407",-0.0873735317642693,1.29311719217635,67.6666666666667
"408",-0.105126420313116,1.29333744618211,67.8333333333333
"409",0.745953696305198,1.10342569703746,68
"410",1.84138820320397,0.787057921347317,68.1666666666667
"411",2.28639644532011,0.669182474324454,68.3333333333333
"412",2.53188966650736,0.61991104540142,68.5
"413",2.65583732918974,0.600173217330556,68.6666666666667
"414",2.69847481055324,0.594582262992322,68.8333333333333
"415",2.74133343205479,0.587546588674659,69
"416",2.78977042849145,0.583635858526833,69.1666666666667
"417",2.75829435041486,0.583604302382175,69.3333333333333
"418",2.80550484893451,0.578857106549247,69.5
"419",2.80522348333777,0.573913795265748,69.6666666666667
"420",2.82308670248128,0.56722029613783,69.8333333333333
"421",2.80235335958181,0.564765928537125,70
"422",2.7981260551138,0.562898295046135,70.1666666666667
